listing_id,lat,lon
11656698,42.3231285,-71.0953655
9362821,42.3383982,-71.0819505
1850260,42.323798,-71.0787983
6645010,42.3126181,-71.0899224
13214949,42.323578,-71.085553
14428745,42.3243574,-71.080882
2892825,42.3101528,-71.0847585
8371203,42.3160045,-71.0729626
5317935,42.3264179,-71.0931031
14110777,42.3171748,-71.089796
6939454,42.323798,-71.0787983
7724412,42.3363979,-71.0781182
176006,42.3121061,-71.0706266
7281884,42.3128447,-71.0825203
13796564,42.323616,-71.0810675
3727560,42.3247146,-71.0746693
10247000,42.3320768,-71.0756032
13753007,42.3269516,-71.0932111
11639480,42.3086228,-71.0859186
6695,42.329133,-71.0946362
10787333,42.3286311,-71.0936838
13261006,42.3363979,-71.0781182
5970118,42.3415954,-71.0804424
14473053,42.3334924,-71.0913674
4593974,42.3171997,-71.0801647
3343428,42.3281574,-71.0926176
6576530,42.3101528,-71.0847585
12463075,42.323798,-71.0787983
3888360,42.3265934,-71.0888658
4560053,42.3269516,-71.0932111
14426987,42.3273037,-71.0916116
13653016,42.3334924,-71.0913674
5526514,42.329133,-71.0946362
1602491,42.323798,-71.0787983
14472812,42.3334924,-71.0913674
169430,42.3204919,-71.0901513
8420883,42.3258845,-71.078188
13652639,42.3334924,-71.0913674
5940069,42.3415954,-71.0804424
8228903,42.3301127,-71.0915948
8310807,42.3301127,-71.0915948
9834532,42.3313396,-71.0954951
4460532,42.3281574,-71.0926176
11948017,42.2922664,-71.0954982
4263736,42.3281574,-71.0926176
69369,42.3252931,-71.0887682
13077603,42.3165747,-71.090156
8735827,42.3281574,-71.0926176
13978700,42.3101528,-71.0847585
8703026,42.2780636,-71.160213
12504504,42.3245342,-71.0950894
14855404,42.3369044,-71.0773971
658029,42.340922,-71.0773107
13918656,42.3334924,-71.0913674
6709682,42.3367834,-71.0837392
4615251,42.3415954,-71.0804424
3656168,42.3171997,-71.0801647
7784616,42.3356705,-71.0828226
7618925,42.3281574,-71.0926176
13549924,42.3369044,-71.0773971
8734707,42.3281574,-71.0926176
5146580,42.323798,-71.0787983
8815738,42.3281574,-71.0926176
13735741,42.3089678,-71.0844705
8495348,42.3160045,-71.0729626
14418787,42.3243574,-71.080882
7161203,42.3171997,-71.0801647
5146447,42.323798,-71.0787983
5146451,42.323798,-71.0787983
1197857,42.340922,-71.0773107
13797162,42.3223328,-71.0785158
9961767,42.3369044,-71.0773971
163941,42.2780636,-71.160213
11011124,42.340922,-71.0773107
12796808,42.2780636,-71.160213
4555637,42.3281574,-71.0926176
1638584,42.326097,-71.0953117
9896359,42.3444775,-71.0738024
5885130,42.3385143,-71.0762779
6068207,42.346402,-71.0766697
11213228,42.3371651,-71.0683402
2301709,42.336127,-71.0752762
1077105,42.340922,-71.0773107
1183032,42.340922,-71.0773107
9765,42.3415954,-71.0804424
9870,42.3432702,-71.0784884
27141,42.3415954,-71.0804424
650956,42.3456679,-71.072746
1044307,42.3415954,-71.0804424
11856912,42.3383079,-71.0709452
6992859,42.3467364,-71.0718314
3969526,42.3366634,-71.0748746
1166808,42.342851,-71.0727874
8439661,42.3377967,-71.0705763
5433246,42.3385143,-71.0762779
6793945,42.3317581,-71.0816244
2846739,42.3467364,-71.0718314
6575654,42.3317581,-71.0816244
8193344,42.3317581,-71.0816244
6355733,42.3371651,-71.0683402
9862792,42.3374284,-71.0720313
13995573,42.3374284,-71.0720313
7954808,42.3374284,-71.0720313
11687031,42.3374284,-71.0720313
7649517,42.3374284,-71.0720313
8575476,42.3485196,-71.0765708
8902304,42.3374284,-71.0720313
7919500,42.3374284,-71.0720313
7456890,42.3494196,-71.0745821
8987722,42.3374284,-71.0720313
9208166,42.3374284,-71.0720313
7540480,42.3443772,-71.0689723
14918869,42.3600825,-71.0588801
7921131,42.3374284,-71.0720313
8988506,42.3374284,-71.0720313
7634365,42.3374284,-71.0720313
7358714,42.3374284,-71.0720313
2326445,42.3422593,-71.0695248
8518665,42.3374284,-71.0720313
13494185,42.3437186,-71.0735154
10427199,42.3415954,-71.0804424
851927,42.3432702,-71.0784884
12287958,42.3437186,-71.0735154
4461901,42.3432702,-71.0784884
5714786,42.3414072,-71.0789189
13713143,42.3467364,-71.0718314
1277618,42.3385143,-71.0762779
9731479,42.3443772,-71.0689723
1899770,42.3394152,-71.0779964
13707814,42.3385143,-71.0762779
2916208,42.3406132,-71.0680406
8082512,42.3432702,-71.0784884
8403945,42.3432702,-71.0784884
8686165,42.3374284,-71.0720313
4750791,42.3384384,-71.0721248
8846202,42.3467364,-71.0718314
2292495,42.340922,-71.0773107
13171246,42.3369044,-71.0773971
1489289,42.3366634,-71.0748746
14591627,42.3369044,-71.0773971
12384469,42.3383079,-71.0709452
8206536,42.3432702,-71.0784884
9933886,42.3504366,-71.0726569
7205210,42.3317581,-71.0816244
13318173,42.3415954,-71.0804424
8992733,42.3368063,-71.071139
5783197,42.3439178,-71.0758777
7796658,42.3440218,-71.0662082
11588543,42.3369044,-71.0773971
1275498,42.340922,-71.0773107
8025718,42.3432702,-71.0784884
7476340,42.3432702,-71.0784884
4879702,42.3363979,-71.0781182
225224,42.3467364,-71.0718314
7694559,42.3432702,-71.0784884
12253029,42.3422593,-71.0695248
7714627,42.3422593,-71.0695248
12890156,42.3418147,-71.0782554
5074924,42.3414072,-71.0789189
2372987,42.3369044,-71.0773971
7368611,42.3443772,-71.0689723
3601030,42.340922,-71.0773107
9841645,42.336127,-71.0752762
14414330,42.341862,-71.0808027
4860853,42.3414072,-71.0789189
5532549,42.3456679,-71.072746
8631257,42.3456679,-71.072746
9663423,42.3385143,-71.0762779
6763409,42.3432702,-71.0784884
3289921,42.3369044,-71.0773971
5976821,42.3401342,-71.0788497
8680170,42.3467364,-71.0718314
11841986,42.3401342,-71.0788497
6287797,42.3317581,-71.0816244
8827268,42.3452801,-71.0524536
5075267,42.3414072,-71.0789189
798957,42.3415199,-71.0747768
11710680,42.3422593,-71.0695248
11686744,42.3374284,-71.0720313
8088370,42.3426483,-71.0778494
4742275,42.340922,-71.0773107
7645862,42.342408,-71.0802115
9821291,42.3366634,-71.0748746
9611852,42.3467364,-71.0718314
7294565,42.3406132,-71.0680406
14821911,42.340922,-71.0773107
8303267,42.3439178,-71.0758777
9728602,42.3317581,-71.0816244
5058148,42.3366634,-71.0748746
6762011,42.3432702,-71.0784884
11873789,42.3415954,-71.0804424
12496332,42.3369044,-71.0773971
585148,42.3398968,-71.0682022
5582163,42.3444775,-71.0738024
5352623,42.3415199,-71.0747768
322593,42.3415199,-71.0747768
6810723,42.3432702,-71.0784884
11902134,42.3443772,-71.0689723
14461998,42.3366634,-71.0748746
10227043,42.3485196,-71.0765708
14709217,42.3394152,-71.0779964
2683284,42.3317581,-71.0816244
11397511,42.3385143,-71.0762779
1252289,42.3366634,-71.0748746
4679319,42.3394152,-71.0779964
8006992,42.336056,-71.0727196
7513605,42.3432702,-71.0784884
8371115,42.3366634,-71.0748746
13378987,42.3415954,-71.0804424
13477286,42.3432702,-71.0784884
13378936,42.3437186,-71.0735154
11041684,42.3415954,-71.0804424
13378923,42.3437186,-71.0735154
11771810,42.3456679,-71.072746
6348631,42.3440218,-71.0662082
9840919,42.3437186,-71.0735154
5734770,42.3432702,-71.0784884
8480507,42.3369044,-71.0773971
9430774,42.3440218,-71.0662082
4364925,42.340922,-71.0773107
12426977,42.3369044,-71.0773971
7511737,42.3432702,-71.0784884
7694365,42.3432702,-71.0784884
12508801,42.3444775,-71.0738024
10083878,42.3317581,-71.0816244
990668,42.3415199,-71.0747768
10427882,42.3415954,-71.0804424
639111,42.336056,-71.0727196
14933461,42.3437186,-71.0735154
6677700,42.3432702,-71.0784884
8316068,42.3317581,-71.0816244
8381472,42.3414072,-71.0789189
6972426,42.341862,-71.0808027
6759439,42.3432702,-71.0784884
6038520,42.3317581,-71.0816244
3236496,42.340922,-71.0773107
8200839,42.3317581,-71.0816244
1106555,42.3415199,-71.0747768
6939126,42.3417603,-71.0760496
14304682,42.336127,-71.0752762
8595650,42.3431182,-71.0699528
2549840,42.3369044,-71.0773971
5088560,42.3369044,-71.0773971
4364989,42.340922,-71.0773107
14091605,42.3385143,-71.0762779
6758482,42.3432702,-71.0784884
7856208,42.3431,-71.0715473
6758443,42.3432702,-71.0784884
6758462,42.3432702,-71.0784884
1810397,42.3431,-71.0715473
14819274,42.3456679,-71.072746
7377034,42.3440218,-71.0662082
8201104,42.3317581,-71.0816244
13460331,42.3371651,-71.0683402
14770892,42.3443772,-71.0689723
453660,42.342851,-71.0727874
14589341,42.336056,-71.0727196
12049787,42.3456679,-71.072746
3808557,42.3369044,-71.0773971
1119740,42.3415954,-71.0804424
2513870,42.3415954,-71.0804424
12034317,42.3395872,-71.0757026
3842286,42.3452455,-71.0729927
13377097,42.3437186,-71.0735154
7920541,42.3374284,-71.0720313
2694019,42.3485196,-71.0765708
11590512,42.3374284,-71.0720313
10656576,42.3418147,-71.0782554
5593888,42.3369044,-71.0773971
9706279,42.3374284,-71.0720313
14817983,42.336127,-71.0752762
7592616,42.3385143,-71.0762779
826555,42.3467364,-71.0718314
7740592,42.3439178,-71.0758777
13605430,42.3422593,-71.0695248
10656206,42.3369044,-71.0773971
14486599,42.336127,-71.0752762
7095320,42.3385143,-71.0762779
12308161,42.3369044,-71.0773971
9508975,42.3383079,-71.0709452
6248526,42.3444775,-71.0738024
1071144,42.3415954,-71.0804424
989163,42.340922,-71.0773107
9197535,42.3485196,-71.0765708
22354,42.3467364,-71.0718314
12916551,42.3415954,-71.0804424
7214920,42.3383079,-71.0709452
7755144,42.340922,-71.0773107
10391455,42.3369044,-71.0773971
5639731,42.3414072,-71.0789189
9574727,42.3374284,-71.0720313
6134013,42.3431182,-71.0699528
14522631,42.340922,-71.0773107
4461846,42.3432702,-71.0784884
6444303,42.3415199,-71.0747768
824244,42.3467364,-71.0718314
22208,42.3415954,-71.0804424
7575052,42.340922,-71.0773107
11060140,42.3415954,-71.0804424
14125957,42.3433918,-71.0776627
12587887,42.3383079,-71.0709452
1038465,42.3467364,-71.0718314
12653367,42.3456679,-71.072746
8753913,42.3369044,-71.0773971
9949819,42.3456679,-71.072746
2495047,42.340922,-71.0773107
9853959,42.3415954,-71.0804424
10671192,42.338942,-71.0787036
9446242,42.3504366,-71.0726569
9474436,42.3457835,-71.076447
1200502,42.3393905,-71.0767268
9757412,42.3369044,-71.0773971
7508063,42.3440218,-71.0662082
7901248,42.336127,-71.0752762
14094279,42.3600825,-71.0588801
7114655,42.3440218,-71.0662082
8815257,42.3374284,-71.0720313
2215762,42.340922,-71.0773107
14372667,42.3385143,-71.0762779
3903273,42.342851,-71.0727874
12979965,42.3317581,-71.0816244
13078164,42.3393905,-71.0767268
5067019,42.3485196,-71.0765708
5640375,42.3414072,-71.0789189
14405817,42.3440218,-71.0662082
14589471,42.336056,-71.0727196
13713445,42.3467364,-71.0718314
13078068,42.3437186,-71.0735154
7095658,42.3385143,-71.0762779
8096900,42.3383079,-71.0709452
6426364,42.340922,-71.0773107
4787233,42.3369044,-71.0773971
7916575,42.3432702,-71.0784884
12094488,42.3406132,-71.0680406
8211468,42.3485196,-71.0765708
1428355,42.3443772,-71.0689723
12290886,42.3442289,-71.0785022
526970,42.3467364,-71.0718314
2395326,42.3485196,-71.0765708
10734159,42.3369044,-71.0773971
8014383,42.3426483,-71.0778494
4609785,42.3369044,-71.0773971
5867761,42.3406132,-71.0680406
5834930,42.3485196,-71.0765708
8309604,42.3494196,-71.0745821
7965521,42.3485196,-71.0765708
1401625,42.3415954,-71.0804424
11470818,42.3429583,-71.0795733
13928400,42.336127,-71.0752762
11634638,42.3456679,-71.072746
8406972,42.3377967,-71.0705763
5768819,42.3432702,-71.0784884
5588537,42.3437186,-71.0735154
10656899,42.3369044,-71.0773971
6276572,42.3415954,-71.0804424
625012,42.346111,-71.072974
13912472,42.3467364,-71.0718314
7342489,42.3432702,-71.0784884
6850880,42.3432702,-71.0784884
7325084,42.3432702,-71.0784884
705919,42.342408,-71.0802115
5932402,42.3458587,-71.070428
901914,42.3385143,-71.0762779
5718801,42.3432702,-71.0784884
9487079,42.3469135,-71.0725804
4410142,42.3467364,-71.0718314
8301926,42.3401342,-71.0788497
5153080,42.340922,-71.0773107
4278067,42.340922,-71.0773107
7620413,42.338942,-71.0787036
1214214,42.340922,-71.0773107
14489201,42.3494196,-71.0745821
9094794,42.3369044,-71.0773971
1425973,42.338942,-71.0787036
986399,42.3431,-71.0715473
4549374,42.336127,-71.0752762
639101,42.336056,-71.0727196
9207914,42.3374284,-71.0720313
1365335,42.3317398,-71.084279
11927580,42.3369044,-71.0773971
11585459,42.3456679,-71.072746
5769127,42.3432702,-71.0784884
4294557,42.3317581,-71.0816244
6851459,42.3432702,-71.0784884
5932267,42.3366634,-71.0748746
6075932,42.3439178,-71.0758777
8782991,42.3369044,-71.0773971
4588530,42.3393905,-71.0767268
13697966,42.3442289,-71.0785022
8970393,42.3414072,-71.0789189
9864083,42.3374284,-71.0720313
5718921,42.3439178,-71.0758777
4178790,42.336127,-71.0752762
11687122,42.3374284,-71.0720313
13697464,42.3442289,-71.0785022
11796879,42.3440218,-71.0662082
442735,42.3385143,-71.0762779
12318093,42.3456679,-71.072746
3415245,42.3422593,-71.0695248
14680277,42.3467364,-71.0718314
12812461,42.336127,-71.0752762
10567830,42.3415199,-71.0747768
10634364,42.3444775,-71.0738024
543078,42.3461513,-71.0799468
12290477,42.3491606,-71.0841329
68902,42.3530681,-71.0812804
627048,42.3461513,-71.0799468
5280183,42.3530681,-71.0812804
9918240,42.3499074,-71.0862162
11275963,42.3530681,-71.0812804
3182473,42.3461513,-71.0799468
4887325,42.3499074,-71.0862162
13864961,42.3469184,-71.0875376
8048838,42.341887,-71.1629781
56927,42.3461513,-71.0799468
9824,42.3499074,-71.0862162
2189086,42.34586,-71.1073149
9858,42.3430431,-71.0830546
9860,42.3530681,-71.0812804
1174776,42.3499074,-71.0862162
28150,42.3530681,-71.0812804
716643,42.3461513,-71.0799468
13589,42.3530681,-71.0812804
10859498,42.3499074,-71.0862162
9857,42.3530681,-71.0812804
12603280,42.3430431,-71.0830546
10882267,42.3499074,-71.0862162
4948724,42.3502606,-71.1077383
6214710,42.3530681,-71.0812804
2701124,42.3469184,-71.0875376
9373802,42.3469184,-71.0875376
14217967,42.3530681,-71.0812804
7749568,42.34586,-71.1073149
10037387,42.3499074,-71.0862162
14040844,42.3437785,-71.0822288
1322461,42.3485196,-71.0765708
7728508,42.3491606,-71.0841329
2277821,42.3503155,-71.0846959
14855656,42.3480975,-71.0886118
6908525,42.3491606,-71.0841329
7856323,42.3491606,-71.0841329
7474855,42.3491606,-71.0841329
7475379,42.3491606,-71.0841329
6879036,42.3491606,-71.0841329
2881388,42.3503155,-71.0846959
14745087,42.3426483,-71.0778494
7474044,42.3491606,-71.0841329
8188894,42.352276,-71.0808655
8410270,42.339904,-71.0898892
7698631,42.3530681,-71.0812804
7159343,42.3499074,-71.0862162
14858003,42.3489614,-71.0967702
14723758,42.3530681,-71.0812804
8663351,42.3483934,-71.0878787
14041036,42.3437785,-71.0822288
13729738,42.3600825,-71.0588801
4603803,42.337739,-71.0957317
13614982,42.3485196,-71.0765708
4143561,42.3461513,-71.0799468
12304165,42.3491606,-71.0841329
6323935,42.3437785,-71.0822288
311240,42.3530681,-71.0812804
4603588,42.3530681,-71.0812804
13090471,42.337739,-71.0957317
9993826,42.3461513,-71.0799468
9993602,42.3461513,-71.0799468
10812807,42.342697,-71.0834684
2915643,42.3485196,-71.0765708
13466910,42.3491606,-71.0841329
14670143,42.3467364,-71.0718314
5455004,42.3461513,-71.0799468
6552654,42.3437785,-71.0822288
8584276,42.341887,-71.1629781
1264217,42.3430046,-71.0824988
9698823,42.3491606,-71.0841329
48612,42.345129,-71.0799194
5455293,42.3461513,-71.0799468
9992532,42.3461513,-71.0799468
7961477,42.3499074,-71.0862162
1964878,42.3461513,-71.0799468
1329627,42.3499074,-71.0862162
5454513,42.3461513,-71.0799468
13592,42.3530681,-71.0812804
47725,42.3430431,-71.0830546
10811,42.3511333,-71.0850962
7731797,42.3491606,-71.0841329
47722,42.3430431,-71.0830546
14711359,42.3530681,-71.0812804
9992751,42.3461513,-71.0799468
14322091,42.3491606,-71.0841329
13433298,42.3530681,-71.0812804
7240149,42.341887,-71.1629781
12286410,42.3489614,-71.0967702
2374089,42.3530681,-71.0812804
1948096,42.342408,-71.0802115
9238963,42.3530681,-71.0812804
9631816,42.3530681,-71.0812804
10860611,42.3499074,-71.0862162
12154934,42.3480975,-71.0886118
7125052,42.350693,-71.0800771
4044840,42.3461513,-71.0799468
13711334,42.3489614,-71.0967702
11122394,42.352276,-71.0808655
9991857,42.3461513,-71.0799468
1341072,42.3499074,-71.0862162
56937,42.3461513,-71.0799468
9144588,42.3530681,-71.0812804
1498719,42.352276,-71.0808655
1717816,42.3530681,-71.0812804
11590000,42.3491606,-71.0841329
6895050,42.3499074,-71.0862162
10138904,42.3530681,-71.0812804
11121872,42.352276,-71.0808655
6121709,42.3464933,-71.0912871
4065578,42.3461513,-71.0799468
9974833,42.3499074,-71.0862162
14397533,42.3499074,-71.0862162
9809914,42.3469184,-71.0875376
4490826,42.3461513,-71.0799468
1551205,42.3491606,-71.0841329
3601254,42.3530681,-71.0812804
9346513,42.3530681,-71.0812804
4870883,42.352276,-71.0808655
8351880,42.352276,-71.0808655
12441,42.3530681,-71.0812804
7860369,42.3486464,-71.0827003
11905849,42.3461513,-71.0799468
5581575,42.345129,-71.0799194
11201204,42.3489614,-71.0967702
12626504,42.341887,-71.1629781
1372816,42.3499074,-71.0862162
13218392,42.342697,-71.0834684
12268144,42.3499074,-71.0862162
12205324,42.352276,-71.0808655
14603013,42.3530681,-71.0812804
13872339,42.3456679,-71.072746
12020829,42.3461513,-71.0799468
1776190,42.3461513,-71.0799468
14822424,42.3530681,-71.0812804
29155,42.3530681,-71.0812804
13674964,42.3491606,-71.0841329
9677207,42.3494196,-71.0745821
8497555,42.3469184,-71.0875376
10070404,42.3530681,-71.0812804
12953937,42.3456679,-71.072746
2108738,42.341887,-71.1629781
1811776,42.3499074,-71.0862162
1090413,42.3440901,-71.0812528
8206659,42.34586,-71.1073149
10084216,42.3600825,-71.0588801
10266928,42.3530681,-71.0812804
14722711,42.342697,-71.0834684
11462476,42.34586,-71.1073149
10266397,42.3499074,-71.0862162
9414403,42.337739,-71.0957317
14821064,42.3491606,-71.0841329
14147343,42.3511333,-71.0850962
8822499,42.3503155,-71.0846959
10228457,42.3499074,-71.0862162
14917151,42.352276,-71.0808655
9725178,42.352276,-71.0808655
6009031,42.3508447,-71.0827468
7971930,42.3499074,-71.0862162
5989418,42.3530681,-71.0812804
6677469,42.3439178,-71.0758777
3302294,42.352276,-71.0808655
12362389,42.3530681,-71.0812804
6759004,42.3491606,-71.0841329
13017460,42.3430431,-71.0830546
4516065,42.3461513,-71.0799468
12264926,42.3530681,-71.0812804
12797493,42.352276,-71.0808655
5992501,42.3499074,-71.0862162
5791960,42.3480975,-71.0886118
10264774,42.3461513,-71.0799468
5021859,42.3430046,-71.0824988
14442491,42.3491606,-71.0841329
9855805,42.3530681,-71.0812804
7740436,42.353068,-71.0765188
6921241,42.3503155,-71.0846959
4972820,42.3530681,-71.0812804
12263690,42.3461513,-71.0799468
9920084,42.3461513,-71.0799468
754845,42.3499074,-71.0862162
4777111,42.3530681,-71.0812804
13015832,42.3461513,-71.0799468
13015927,42.3461513,-71.0799468
13589343,42.3530681,-71.0812804
14713980,42.3458082,-71.0862126
705900,42.341887,-71.1629781
8577620,42.3499074,-71.0862162
12390027,42.3461513,-71.0799468
9231486,42.341887,-71.1629781
10542140,42.341887,-71.1629781
11885148,42.352276,-71.0808655
10148425,42.352276,-71.0808655
10164759,42.3530681,-71.0812804
6685682,42.3480975,-71.0886118
11082235,42.3491606,-71.0841329
4020650,42.3530681,-71.0812804
4446413,42.3461513,-71.0799468
7840797,42.3461513,-71.0799468
3528826,42.3530681,-71.0812804
11589644,42.3491606,-71.0841329
14636981,42.3430431,-71.0830546
1775935,42.3461513,-71.0799468
7804358,42.3491606,-71.0841329
7007801,42.3489614,-71.0967702
14367134,42.3530681,-71.0812804
7264674,42.3503155,-71.0846959
13591607,42.3424726,-71.0831424
8116523,42.3530681,-71.0812804
13015353,42.3511333,-71.0850962
9918713,42.3461513,-71.0799468
2331886,42.3530681,-71.0812804
12489916,42.3530681,-71.0812804
693353,42.3461513,-71.0799468
2429961,42.352276,-71.0808655
14423004,42.3461513,-71.0799468
9343915,42.3461513,-71.0799468
9327506,42.3461513,-71.0799468
22212,42.3499074,-71.0862162
12621291,42.3530681,-71.0812804
12914154,42.34586,-71.1073149
414419,42.3530681,-71.0812804
21337,42.3461513,-71.0799468
5919529,42.3495919,-71.0684232
5870309,42.3430431,-71.0830546
6991310,42.3503155,-71.0846959
14422695,42.3461513,-71.0799468
5903001,42.3485196,-71.0765708
472070,42.352276,-71.0808655
6017574,42.341887,-71.1629781
11211273,42.3499074,-71.0862162
14085771,42.3499074,-71.0862162
1234740,42.3530681,-71.0812804
9180947,42.3530681,-71.0812804
13391640,42.3600825,-71.0588801
7853079,42.352276,-71.0808655
14422439,42.3461513,-71.0799468
4132983,42.3461513,-71.0799468
13848636,42.3480975,-71.0886118
7475215,42.3491606,-71.0841329
9252183,42.3491606,-71.0841329
11980767,42.34586,-71.1073149
2723274,42.3487307,-71.0708915
8737466,42.352276,-71.0808655
13864771,42.3469184,-71.0875376
9992143,42.3461513,-71.0799468
9228519,42.352276,-71.0808655
10293480,42.3499074,-71.0862162
6213822,42.3461513,-71.0799468
3673688,42.3426483,-71.0778494
12865092,42.342697,-71.0834684
3591388,42.3511333,-71.0850962
9473816,42.352276,-71.0808655
14552102,42.341887,-71.1629781
12291029,42.3530681,-71.0812804
10881994,42.3502606,-71.1077383
13912943,42.341887,-71.1629781
14388025,42.352276,-71.0808655
4377247,42.3530681,-71.0812804
7474615,42.3491606,-71.0841329
13110631,42.3437785,-71.0822288
3870046,42.3499074,-71.0862162
789843,42.3489614,-71.0967702
2247190,42.3461513,-71.0799468
4409819,42.3516528,-71.0705629
3410087,42.3530681,-71.0812804
7194793,42.3489614,-71.0967702
12897110,42.3426483,-71.0778494
6075481,42.3499074,-71.0862162
13060113,42.3485196,-71.0765708
3704801,42.3465335,-71.0789207
10569282,42.3530681,-71.0812804
9504314,42.3499074,-71.0862162
14714374,42.3426483,-71.0778494
13912470,42.3503155,-71.0846959
13912467,42.3503155,-71.0846959
2246959,42.3461513,-71.0799468
2656568,42.3406904,-71.0882606
14819717,42.3499074,-71.0862162
9504177,42.3499074,-71.0862162
6882615,42.3491606,-71.0841329
5899031,42.352276,-71.0808655
1868513,42.3461513,-71.0799468
11371205,42.3491606,-71.0841329
12998272,42.341887,-71.1629781
14386825,42.341887,-71.1629781
197146,42.3499074,-71.0862162
4358181,42.3530681,-71.0812804
4080849,42.342697,-71.0834684
12092499,42.3511333,-71.0850962
10454061,42.3499074,-71.0862162
10945558,42.3461513,-71.0799468
3458030,42.3461513,-71.0799468
4432035,42.3511333,-71.0850962
13992811,42.352276,-71.0808655
7881551,42.352276,-71.0808655
10701625,42.3461513,-71.0799468
10409490,42.3486464,-71.0827003
14713259,42.3426483,-71.0778494
3867014,42.3657296,-71.0823743
13959444,42.3369044,-71.0773971
1589392,42.3530681,-71.0812804
11455804,42.3668897,-71.0412892
1066742,42.3825893,-71.0334029
8982616,42.3706608,-71.0319739
9273,42.3653887,-71.0291603
8326439,42.3892936,-71.0048046
13820571,42.3673495,-71.0362121
13926704,42.3892936,-71.0048046
4107959,42.3686559,-71.0355256
5940866,42.3786683,-71.034939
6436334,42.3686559,-71.0355256
1147871,42.3834548,-71.0180038
14885796,42.3686559,-71.0355256
1458081,42.3706608,-71.0319739
4868653,42.3786683,-71.034939
2441095,42.3786683,-71.034939
7634067,42.3655982,-71.03444
12646288,42.3600825,-71.0588801
8846849,42.3737947,-71.0342431
1178162,42.3834548,-71.0180038
13908638,42.3686559,-71.0355256
1178106,42.3834548,-71.0180038
13433317,42.3805925,-71.0277472
6142396,42.3686559,-71.0355256
13908031,42.3706608,-71.0319739
14564883,42.3813363,-71.0300893
13884549,42.3686559,-71.0355256
12580274,42.3786683,-71.034939
12891323,42.3737947,-71.0342431
11695285,42.3772495,-71.0366775
11498583,42.3695784,-71.0366584
14824568,42.3764303,-71.0398199
11498523,42.3695784,-71.0366584
8859689,42.3737947,-71.0342431
6614984,42.3686559,-71.0355256
9531326,42.3889378,-71.0064225
11398953,42.3655982,-71.03444
9382898,42.3771261,-71.0391537
2634361,42.3834548,-71.0180038
1141522,42.3834548,-71.0180038
7809904,42.3694056,-71.0420231
13233001,42.3889378,-71.0064225
11498416,42.3695784,-71.0366584
10056496,42.3889378,-71.0064225
11334091,42.3794539,-71.0369493
11866869,42.3686559,-71.0355256
13594886,42.3706608,-71.0319739
11579622,42.3686559,-71.0355256
7678756,42.3786683,-71.034939
1059604,42.3825893,-71.0334029
8252058,42.3711331,-71.0326514
12560987,42.3655982,-71.03444
12233285,42.3695784,-71.0366584
12233225,42.3695784,-71.0366584
6337106,42.3706608,-71.0319739
9958026,42.3792815,-71.0353591
5616179,42.3673495,-71.0362121
14168664,42.3701845,-71.0347305
9858437,42.3805925,-71.0277472
8514932,42.3650102,-71.0352099
8469735,42.3892936,-71.0048046
12971157,42.3600825,-71.0588801
182049,42.3794539,-71.0369493
7482338,42.3788171,-71.0324869
2634499,42.3834548,-71.0180038
9897713,42.3786683,-71.034939
5990808,42.3655982,-71.03444
12233043,42.3695784,-71.0366584
14083611,42.3686559,-71.0355256
9698226,42.3889378,-71.0064225
2778656,42.3772495,-71.0366775
13874533,42.3786683,-71.034939
4614037,42.3786683,-71.034939
11593592,42.3686559,-71.0355256
9711934,42.3673495,-71.0362121
13969217,42.3805253,-71.0360889
13100828,42.3673495,-71.0362121
8064980,42.3737947,-71.0342431
8134231,42.3737947,-71.0342431
10233104,42.3695784,-71.0366584
238846,42.3794539,-71.0369493
12051674,42.3655982,-71.03444
14885917,42.3771261,-71.0391537
57800,42.3836643,-71.0022462
8970779,42.3673495,-71.0362121
8118718,42.3706608,-71.0319739
14918032,42.3737947,-71.0342431
13393418,42.3834548,-71.0180038
1042420,42.3833821,-71.0162318
6314998,42.3834548,-71.0180038
14072546,42.3686559,-71.0355256
14344516,42.3600825,-71.0588801
7035556,42.3673495,-71.0362121
8757949,42.3733844,-71.0375547
10411383,42.3737947,-71.0342431
13613562,42.3655982,-71.03444
13394184,42.3686559,-71.0355256
1497879,42.3655982,-71.03444
11333422,42.3792815,-71.0353591
8624898,42.3737947,-71.0342431
8166076,42.3786683,-71.034939
14178758,42.3706454,-71.0357425
14072256,42.3686559,-71.0355256
10132073,42.3733899,-71.0364822
14522917,42.3794828,-71.0328046
8231382,42.3841348,-71.0143787
10524612,42.3655982,-71.03444
12604733,42.3668897,-71.0412892
5364137,42.3841348,-71.0143787
4315439,42.3892936,-71.0048046
13046976,42.3771261,-71.0391537
7033732,42.3673495,-71.0362121
611081,42.3825893,-71.0334029
13816458,42.3673495,-71.0362121
7984949,42.3673495,-71.0362121
4314054,42.3706608,-71.0319739
12308927,42.3673495,-71.0362121
118905,42.3794539,-71.0369493
20000,42.3836643,-71.0022462
14532696,42.386916,-71.011401
8065282,42.3737947,-71.0342431
4820071,42.3737947,-71.0342431
9751520,42.3600825,-71.0588801
9145242,42.3786683,-71.034939
13421289,42.3686559,-71.0355256
7178893,42.3825893,-71.0334029
11618815,42.3695784,-71.0366584
14141920,42.3673495,-71.0362121
5478135,42.3842866,-71.0020837
10356880,42.3653887,-71.0291603
3615760,42.3737947,-71.0342431
9390951,42.3650102,-71.0352099
